randomPaw,allowableKey,correctKey,blank,pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,date,frameRate,expName,session,participant,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,7,0,7,0,,,,,1,['4'],0,[0.29713892936706543],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,8,0,8,0,,,,,0,"['3', '1', '4']",0,"[0.0004508495330810547, 0.2693610191345215, 0.47015905380249023]",2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,9,0,9,0,,,,,0,"['3', '4']",0,"[0.18647098541259766, 0.4029688835144043]",2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,0,0,0,0,,,,,1,['4'],0,[0.32764506340026855],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,1,0,1,0,,,,,1,['4'],0,[0.23397302627563477],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,2,0,2,0,,,,,1,['4'],0,[0.10258197784423828],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,3,0,3,0,,,,,1,['4'],0,[0.25606417655944824],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,4,0,4,0,,,,,1,['4'],0,[0.39179301261901855],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,5,0,5,0,,,,,1,['4'],0,[0.3289761543273926],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,6,0,6,0,,,,,1,['4'],0,[0.2865891456604004],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,7,0,7,0,,,,,0,"['3', '4']",0,"[0.1876230239868164, 0.438007116317749]",2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,8,0,8,0,,,,,1,['4'],0,[0.3532378673553467],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
,,,allBlank.png,min1.png,min2.png,min3.png,min4.png,,,,,,,,,9,0,9,0,,,,,1,['4'],0,[0.34393882751464844],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,0,0,0,1,1,['2'],0,[0.7024929523468018],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,0,1,1,0,1,['1'],0,[0.5026788711547852],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,0,2,2,2,1,['3'],0,[0.6543681621551514],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,0,3,3,3,1,['4'],0,[0.5534420013427734],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,1,0,4,3,1,['4'],0,[0.4859800338745117],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,1,1,5,2,0,"['4', '3']",0,"[0.9529688358306885, 1.5349059104919434]",2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,1,2,6,1,1,['2'],0,[0.7046360969543457],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,1,3,7,0,1,['1'],0,[0.769010066986084],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,2,0,8,0,1,['1'],0,[0.6557960510253906],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,2,1,9,2,1,['3'],0,[0.35659313201904297],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,2,2,10,3,1,['4'],0,[0.7028250694274902],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,2,3,11,1,1,['2'],0,[0.5684430599212646],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,3,0,12,2,1,['3'],0,[0.5859439373016357],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,3,1,13,1,1,['2'],0,[0.49135589599609375],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,3,2,14,3,1,['4'],0,[0.4256420135498047],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,3,3,15,0,1,['1'],0,[0.39202404022216797],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,4,0,16,1,1,['2'],0,[0.46013689041137695],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,4,1,17,2,1,['3'],0,[0.2937750816345215],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,4,2,18,3,1,['4'],0,[0.5770769119262695],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,4,3,19,0,1,['1'],0,[0.45949292182922363],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,5,0,20,2,1,['3'],0,[0.6091179847717285],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,5,1,21,1,1,['2'],0,[0.5784659385681152],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,5,2,22,3,1,['4'],0,[0.5472421646118164],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,5,3,23,0,1,['1'],0,[0.5960299968719482],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,6,0,24,0,1,['1'],0,[0.44769787788391113],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,6,1,25,2,1,['3'],0,[0.34684109687805176],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,6,2,26,1,1,['2'],0,[0.7955670356750488],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,6,3,27,3,1,['4'],0,[0.514362096786499],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,7,0,28,0,1,['1'],0,[0.38408994674682617],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,7,1,29,2,1,['3'],0,[0.435621976852417],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,7,2,30,1,1,['2'],0,[0.4535701274871826],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,7,3,31,3,1,['4'],0,[0.9653279781341553],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,8,0,32,1,1,['2'],0,[0.5377600193023682],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,8,1,33,0,1,['1'],0,[0.6822891235351562],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,8,2,34,3,1,['4'],0,[0.5195391178131104],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,8,3,35,2,1,['3'],0,[0.40273499488830566],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,9,0,36,2,0,"['4', '3']",0,"[0.45303797721862793, 0.8203608989715576]",2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,9,1,37,3,1,['4'],0,[0.41976213455200195],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,9,2,38,1,1,['2'],0,[0.43804097175598145],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,9,3,39,0,1,['1'],0,[0.3373119831085205],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,10,0,40,3,1,['4'],0,[0.40534400939941406],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,10,1,41,0,1,['1'],0,[0.3369729518890381],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,10,2,42,2,1,['3'],0,[0.27242207527160645],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,10,3,43,1,1,['2'],0,[0.28673505783081055],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,11,0,44,2,1,['3'],0,[0.5189120769500732],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,11,1,45,1,0,"['1', '2']",0,"[0.31459712982177734, 0.584075927734375]",2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,11,2,46,0,1,['1'],0,[0.36913204193115234],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,11,3,47,3,1,['4'],0,[0.2677891254425049],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,12,0,48,3,1,['4'],0,[0.40923500061035156],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,12,1,49,0,1,['1'],0,[0.3756141662597656],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,12,2,50,2,1,['3'],0,[0.6434459686279297],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,12,3,51,1,1,['2'],0,[0.644158124923706],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,13,0,52,0,1,['1'],0,[0.41050004959106445],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,13,1,53,1,1,['2'],0,[0.42588305473327637],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,13,2,54,3,1,['4'],0,[0.6447360515594482],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,13,3,55,2,0,"['4', '3']",0,"[0.0003299713134765625, 0.36101293563842773]",2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,14,0,56,2,1,['3'],0,[0.3959479331970215],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,14,1,57,1,1,['2'],0,[0.29494714736938477],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,14,2,58,3,1,['4'],0,[0.2345409393310547],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,14,3,59,0,1,['1'],0,[0.5297539234161377],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,15,0,60,3,1,['4'],0,[0.43082189559936523],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,15,1,61,2,0,"['4', '3']",0,"[0.43060803413391113, 0.5307989120483398]",2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,15,2,62,0,1,['1'],0,[0.6542608737945557],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,15,3,63,1,1,['2'],0,[0.4478731155395508],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,16,0,64,2,1,['3'],0,[0.5815122127532959],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,16,1,65,0,1,['1'],0,[0.5858709812164307],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,16,2,66,1,1,['2'],0,[0.686743974685669],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,16,3,67,3,1,['4'],0,[0.6360130310058594],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,17,0,68,2,1,['3'],0,[0.9864518642425537],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,17,1,69,1,1,['2'],0,[0.3687019348144531],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,17,2,70,0,1,['1'],0,[0.38718104362487793],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,17,3,71,3,1,['4'],0,[0.28598499298095703],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,18,0,72,0,1,['1'],0,[0.3867199420928955],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,18,1,73,3,1,['4'],0,[0.4715571403503418],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,18,2,74,2,1,['3'],0,[0.5044369697570801],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,18,3,75,1,1,['2'],0,[0.3053929805755615],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,19,0,76,0,1,['1'],0,[0.33861804008483887],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,19,1,77,1,1,['2'],0,[0.45670104026794434],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,19,2,78,2,1,['3'],0,[0.30736398696899414],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,19,3,79,3,1,['4'],0,[0.28368186950683594],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,20,0,80,1,1,['2'],0,[0.5520761013031006],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,20,1,81,2,1,['3'],0,[0.3863670825958252],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,20,2,82,0,1,['1'],0,[0.35368990898132324],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,20,3,83,3,1,['4'],0,[0.3587830066680908],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,21,0,84,3,1,['4'],0,[0.4776301383972168],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,21,1,85,1,1,['2'],0,[0.3766658306121826],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,21,2,86,0,1,['1'],0,[0.41028809547424316],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,21,3,87,2,1,['3'],0,[0.3271338939666748],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,22,0,88,3,1,['4'],0,[0.5952458381652832],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,22,1,89,1,1,['2'],0,[0.325714111328125],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,22,2,90,0,1,['1'],0,[0.5287261009216309],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,22,3,91,2,1,['3'],0,[0.4128561019897461],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,23,0,92,2,1,['3'],0,[0.4795680046081543],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,23,1,93,1,1,['2'],0,[0.4468410015106201],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,23,2,94,0,1,['1'],0,[0.6640539169311523],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,23,3,95,3,1,['4'],0,[0.6629738807678223],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,24,0,96,3,1,['4'],0,[0.5861690044403076],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,24,1,97,2,1,['3'],0,[0.6143789291381836],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,24,2,98,1,1,['2'],0,[0.5151119232177734],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,24,3,99,0,1,['1'],0,[0.4472367763519287],2018_Feb_21_1545,59.9110968907,sequenceLearningTask,001,001,
